,title,date,author,result,id
930,Toxic gas is generated when toilet cleaning liquid is mixed with 84 disinfectant,2018/8/5,Dr Chunyu,TRUE,https://vp.fact.qq.com/article?id=23440ad9e308c7e05f666a1869492839
931,Toxic tetrachloroethylene used in dry cleaners makes clothes poisonous,2018/8/5,Huang Chen,suspect,https://vp.fact.qq.com/article?id=25d5fec257daf685099393ad42db8a34
933,"Food mildew can produce highly toxic aflatoxin, which can cause cancer",2019/10/16,,suspect,https://vp.fact.qq.com/article?id=e5095cd59fbf97327081fbcb21448106
934,Tetrodotoxin is not heat-resistant and can be destroyed by boiling,2018/12/21,,FALSE,https://vp.fact.qq.com/article?id=081b896972f30135ff8b140ba223cab1
935,"Japanese nuclear spill releases highly toxic plutonium, enough to poison all humans",2018/2/7,Gu Chuanling,FALSE,https://vp.fact.qq.com/article?id=badbbf52d4e12f7d13fe667526cc9f70
936,"Crayfish heads contain toxins and parasites, which can be poisonous when eaten",2016/6/6,True team,FALSE,https://vp.fact.qq.com/article?id=3cb4d24514aa179380782fba56afb5e4
937,84 Disinfectants and toilet cleaners can produce toxic gases when used together,2013/10/31,Yu Hejun,TRUE,https://vp.fact.qq.com/article?id=1b491e6cac38b0ea224188d87761082a
938,Used masks can be reused after spraying with alcohol,2020/2/11,Tencent Medical Code,suspect,https://vp.fact.qq.com/article?id=f0813a30eec676925488b447b33707c5
948,Camphor pills are poisonous and can cause harm to the human body if placed incorrectly,2020/1/12,Yangcheng Pie,suspect,https://vp.fact.qq.com/article?id=b27e576cde3fedde2998d2efd6dd3702
949,"Eating instant noodles takes 32 days to ""detoxify""",2020/1/7,Popular Science China,FALSE,https://vp.fact.qq.com/article?id=f76d4036f6978891dcd9396bdcac6a69
950,5 people died of crayfish poisoning,2019/9/19,Popular Science China,FALSE,https://vp.fact.qq.com/article?id=ce7d728ddbba4a21ba10b75f0aff7358
951,"Eating lard can detoxify, fight cancer, and cure heart disease",2019/10/10,Popular Science China,FALSE,https://vp.fact.qq.com/article?id=4e717094685730bfad933f95b0cd4181
952,"Natural laxatives can treat constipation, defecation, and toxins",2019/11/17,Cloudless,FALSE,https://vp.fact.qq.com/article?id=333c752fe4df1e865bc9d73a94891613
953,"Insulation cups make tea with heavy metals, causing chronic poisoning",2019/11/7,Cloudless,FALSE,https://vp.fact.qq.com/article?id=21f28a9c7995da0e0149ed4450090cc8
954,Drinking water leads to lead poisoning in children,2019/10/27,Wenzhou rumors,suspect,https://vp.fact.qq.com/article?id=c16f587fe754d99dc1c9853c0a5d2046
955,Small clusters of water can detoxify human cells,2019/10/16,Xie Wangshi,FALSE,https://vp.fact.qq.com/article?id=239a5f70e3d6650e08d20381a2f39121
956,"Drinking tea can detoxify tobacco and alcohol, and bathe the lungs",2019/9/25,Pan Zhanhe,FALSE,https://vp.fact.qq.com/article?id=12c68a1bf7adcf09fcf497f440732911
957,Eyewear anti-fog spray is toxic and harmful to human body,2019/8/5,Cloudless,FALSE,https://vp.fact.qq.com/article?id=f2388dbfd061e16b4a33909095d3928c
958,"Beetroot can shave oil and detox, reduce weight and reduce belly",2019/9/10,You Yuxia,FALSE,https://vp.fact.qq.com/article?id=928b900a752f39b1bd8f7fe95fcd4712
959,Table salt can remove aflatoxins in peanut oil,2019/7/14,Liu Pingping,suspect,https://vp.fact.qq.com/article?id=96a53e683195711e231727fddb15ccf2
960,Drinking more than 4 liters of water a day may be poisoning. It is recommended that men do not exceed 3.7 liters.,2019/5/31,Shanghai rumor platform,suspect,https://vp.fact.qq.com/article?id=3b82533c9cb28d2dac95412d6eba2864
961,Opioid painkillers are drugs and cannot be used by cancer patients,2019/5/8,Guo Yan,FALSE,https://vp.fact.qq.com/article?id=dc61156a177d92f2c2955a0fef0949f0
962,Magnetic mattress can cure diseases and expel toxins from the body,2019/3/29,Changsha TV Station,FALSE,https://vp.fact.qq.com/article?id=58ce0670bf8dd1a2374adb5c7c751e4f
963,Personal protective gel can detoxify the vagina,2019/3/6,Cloudless,FALSE,https://vp.fact.qq.com/article?id=3b63e1c8b50076fd09b5deaf79bdef8a
964,Soaked black fungus produces toxins and cannot be eaten,2019/9/8,Shi Zhengli,suspect,https://vp.fact.qq.com/article?id=4f6e318aa53d727b786506d2fac3a11e
965,Lily flower (day lily) is poisonous and cannot be eaten,2019/3/2,Mu Zhanglei,suspect,https://vp.fact.qq.com/article?id=33823663e7b09da1814f13c8b2ec506b
966,Hair growth products Zhifakang non-toxic side effects,2019/2/11,Zhang Zheng,FALSE,https://vp.fact.qq.com/article?id=888bc3f53ec3f54decb8931091b27a42
967,People who have diabetic urine will be poisoned,2019/1/31,Li Yuanyuan,FALSE,https://vp.fact.qq.com/article?id=aebeabd0f4ee34e0badfba945d8b8903
968,End-stage renal disease (uremia) cannot be cured,2019/2/1,Li Qing,TRUE,https://vp.fact.qq.com/article?id=ebdd5f75e04fbc44d2555efa149b6bed
969,Anticancer drug cisplatin is nephrotoxic,2019/1/26,Hippocrates,TRUE,https://vp.fact.qq.com/article?id=c6d3dd9fd85c6ea41303d981f927f42f
970,"Baby Baby Dan is non-toxic and harmless, and can be used for infants for a long time",2019/1/24,Klaith,FALSE,https://vp.fact.qq.com/article?id=1666d9138be2cd8f4dcc2cd1cef61c6e
971,Bamboo salt can treat uremia and hypertension,2019/10/8,Li Qing,FALSE,https://vp.fact.qq.com/article?id=3a26bdca174b28a7c7551a96f7396a72
972,"Drug ""stamps"" (LSD) addictive",2019/1/4,,suspect,https://vp.fact.qq.com/article?id=029c9e2d5706aafa74d8235d90fc1a85
973,"Drug ""stamp"" (LSD) is highly hallucinogenic",2019/1/4,Li Qing,TRUE,https://vp.fact.qq.com/article?id=3092f6eaae0c3fccee3f133b7484d7d9
974,Nanning barbershop died of hair poisoning,2018/12/30,Hu Yuandong,FALSE,https://vp.fact.qq.com/article?id=464a69590630a34956ede76b9a69619b
975,Young people also get uremia,2018/12/24,Zhang Wei,TRUE,https://vp.fact.qq.com/article?id=7eb4c57758db92c282c41568958af26a
976,Medical alcohol can be disinfected as hand sanitizer,2018/12/13,Zhang Wei,FALSE,https://vp.fact.qq.com/article?id=761da365caf76ca80e788d7381d51c96
977,Pregnant mother angry if breast milk is toxic,2018/11/26,Mare,FALSE,https://vp.fact.qq.com/article?id=db971dd1401d9c1cc8adf792b567ab4c
978,Silver meals have silver ions that can be sterilized,2019/9/15,Cloudless,FALSE,https://vp.fact.qq.com/article?id=dcce305c7050ae8d11621d02ad9a3d16
979,Bitter nuts are likely to be toxic and cause cancer,2018/11/8,Li Yuanyuan,TRUE,https://vp.fact.qq.com/article?id=78295773136edbde10458643662e0de3
980,"After excising the uterus, toxins cannot be excreted from the body",2018/11/4,Cloudless,FALSE,https://vp.fact.qq.com/article?id=cb1e4bc0044f86b93d749f47c629b345
981,"Fried eggs dipped in sugar, children will be poisoned",2018/10/29,Zou Shien,FALSE,https://vp.fact.qq.com/article?id=ed3330340ac363a075a4365aa98b733f
982,"Chicken and fish cannot be eaten together, or they will be poisoned",2018/10/22,Zhang Jianfen,FALSE,https://vp.fact.qq.com/article?id=c8e64fd7d368b8e6075b12abbaeb27ff
983,Ham and bacon are as toxic as arsenic,2018/10/22,True team,FALSE,https://vp.fact.qq.com/article?id=055ced618b97ab5168ea375b84bf1393
984,The small meat particles on the neck are toxins in the body,2018/10/18,He Hairong,FALSE,https://vp.fact.qq.com/article?id=4d438c7babb99f907033e4a2eacdd28d
985,Taking bismuth for Helicobacter pylori poisoning,2018/10/18,Wang Weina,suspect,https://vp.fact.qq.com/article?id=d63935aca68ae03aed69ef62c8dee4ab
986,More than 100 sheep in Shandong Shouguang accidentally eat poisonous shallots and die,2018/10/18,Zheng Zheng,TRUE,https://vp.fact.qq.com/article?id=38a37a3970fe20f9c8039010f7ed7dec
987,Azithromycin combined with digoxin can cause digoxin poisoning,2018/10/15,Dr Chunyu,TRUE,https://vp.fact.qq.com/article?id=326296215e1c94b28193f8c77aa8e789
988,Non-toxic nail polish without formaldehyde can be safely applied,2017/12/17,Wu Tingxi,suspect,https://vp.fact.qq.com/article?id=6f5624a43cab955dd47e1f65afa23ad3
989,Drug addiction can be forgiven,2017/6/27,Zheng Zheng,FALSE,https://vp.fact.qq.com/article?id=d261512f0cf28c083edcf72c25ef5fff
990,Hot water can be used to disinfect chopsticks and bowls.,2017/11/29,Zhong Hua,FALSE,https://vp.fact.qq.com/article?id=08a20aaa51fb44e25cd1e706dd451d25
991,After eating barbecue diarrhea is food poisoning,2017/6/6,,suspect,https://vp.fact.qq.com/article?id=35f287551583f1ac16084c3710a0f17a
992,"Ultrasound examines ""lubricant"" on belly as toxic",2017/11/6,Wang Ni,FALSE,https://vp.fact.qq.com/article?id=6759394029ff2570a0fb54a05458dcbe
993,Low menstrual flow keeps toxins in the body,2018/3/31,Yao Wenyan,FALSE,https://vp.fact.qq.com/article?id=62a79d978f7942644250be1b7b7c8909
994,Man bitten by poisonous snake and bites wife before death,2018/10/7,Fang Jian,suspect,https://vp.fact.qq.com/article?id=d61405b486702dd8104e0bd20791286d
995,"""Fetal poison"" really occurs in the womb during pregnancy",2017/12/11,Ma Qinghua,FALSE,https://vp.fact.qq.com/article?id=bcfb061c0295e9c928d68fa59a23357a
996,"Green sprouted potatoes are best not eaten, they have toxins",2018/9/26,Zhong Kai,TRUE,https://vp.fact.qq.com/article?id=bdb98650a5a99a27a9e8eb2819ab21c8
997,Electronic cigarettes are non-toxic and harmless and can be used as a means of quitting smoking,2019/10/2,Wang Ni,FALSE,https://vp.fact.qq.com/article?id=e4d3deebabc1237907180e0aae01bb3c
998,Grapes and raisins are poisonous to dogs,2018/11/23,Li Yuanyuan,TRUE,https://vp.fact.qq.com/article?id=986262f165c33a5080d6ebd7f6319e1d
999,Cold medicine as sleeping pills can poison coma,2018/9/12,Tang Bo,suspect,https://vp.fact.qq.com/article?id=cc3d0be4d08974a7ee8149ee5789a95d
1000,"Oysters condense toxins in water 70,000 times",2018/8/20,Wang Ni,FALSE,https://vp.fact.qq.com/article?id=e2de2e7833b1ba747ef5b63b3f3a9938
1001,"Eating ""blood neck meat"" may cause poisoning",2018/8/12,Zhong Kai,FALSE,https://vp.fact.qq.com/article?id=9a5bc422ecba043f9c41253c2cb5506d
1002,Consumption of spoiled black fungus may lead to rice yeast acidosis,2018/8/11,,TRUE,https://vp.fact.qq.com/article?id=4ab3bc62ecbe231bcc6b25ef67658e14
1003,Judging by the growth environment of mushrooms,2018/7/23,蝌蚪 Stave,FALSE,https://vp.fact.qq.com/article?id=4f965d50993432875e2d099ec3afaa15
1004,"""Net red black ice cream"" can detoxify beauty",2018/7/15,Yao Qiuqi,FALSE,https://vp.fact.qq.com/article?id=c0c7984675f479209a807ec8bc4f7b1b
1005,Manganese poisoning in stainless steel pots,2018/7/6,Cloudless,FALSE,https://vp.fact.qq.com/article?id=a17de23e25ea33e2645408b4db509235
1006,"""Arabic tea"" is as toxic as heroin",2014/6/25,Liu Pingping,suspect,https://vp.fact.qq.com/article?id=dd356fe1e918315fe602f3b375538b6a
1007,Wet paper towels contain toxic substances and are harmful to the human body,2019/11/21,Chen Wanqing,FALSE,https://vp.fact.qq.com/article?id=c66781b3a1bd2966aeb2d63ba195ced2
1008,Broken light sticks can cause poisoning,2014/10/28,,suspect,https://vp.fact.qq.com/article?id=f6c36dbc0debfb2ff64d1ef3cff1543c
1009,Sweet potato leaves can purify blood and detoxify,2018/6/19,,FALSE,https://vp.fact.qq.com/article?id=396a6782e7486172a6540fadcd428ec0
1010,"The buns with cyclamate are ""poison buns""",2018/6/16,Cloudless,FALSE,https://vp.fact.qq.com/article?id=fba95a8d0d7aa259906aa35d18cf1aa5
1011,Spinach can become poisonous if left in the refrigerator for a long time,2017/5/23,Cloudless,FALSE,https://vp.fact.qq.com/article?id=e00e8c7dbdf626cd5166bbcb1a57f53e
1012,Dried wild mushrooms are definitely not poisonous,2017/11/12,Zhong Kai,FALSE,https://vp.fact.qq.com/article?id=f5015403eb90497307ce069036beb8a7
1013,Eating spicy bars can cause diabetic ketoacidosis,2018/3/28,,suspect,https://vp.fact.qq.com/article?id=0d7025a0bf2c89bb97616e6791e10fac
1014,Eggs and purple sweet potatoes are poisonous,2018/5/31,,FALSE,https://vp.fact.qq.com/article?id=1570e105592ed08922c722c54b1ab278
1015,Disinfecting tablets can completely purify sewage,2014/8/7,Tang Yazheng,FALSE,https://vp.fact.qq.com/article?id=9bb4290c4aad5f569ed3a9c432ac834d
1016,Eating fruits on an empty stomach can kill viruses and fight cancer,2017/5/28,Zhao Yanchang,FALSE,https://vp.fact.qq.com/article?id=7d07ad0613b4b928b7158865670ab85e
1017,Insulin hypoglycemia is drug poisoning,2018/2/26,,suspect,https://vp.fact.qq.com/article?id=85c62f3b25d09d89e3d38409a0dbc0aa
1018,Children's mosquito coils are non-toxic and harmless and can be used with confidence,2018/5/4,Wang Chunnan,FALSE,https://vp.fact.qq.com/article?id=adfadc81404608c11325f0a226fa462e
1019,Tears can expel toxins from the body,2018/4/4,,FALSE,https://vp.fact.qq.com/article?id=5450a6e7067d3484bdfdd29f79394cc8
1020,"Moringa seeds have magical effects, can detoxify and beauty",2018/4/24,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=e0ab8b7a8b410265c800de6f2b57f523
1021,Drinking water with raisins can relieve liver toxicity,2018/4/23,Wu Yanan,FALSE,https://vp.fact.qq.com/article?id=fbb854c326e6cb5a17fdc5fc9c0aa5e8
1022,Eating pumpkin and strip fish can be poisonous,2018/4/19,Cloudless,FALSE,https://vp.fact.qq.com/article?id=b21ca5416c6f89fa65485c895bb5b4d7
1023,"Tomatoes, bananas and ham can be poisonous in the refrigerator",2017/10/11,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=6a900eb74a547fc19248cda1181c001e
1024,Canned and other sealed disinfection products do not need to be placed in the refrigerator,2017/8/11,Zhang Yan,TRUE,https://vp.fact.qq.com/article?id=e675f8072ccd58077bec12373a494bcd
1025,Everyday you should pay attention to detoxification,2017/7/4,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=20fb7333f593defb86e6032ad379397f
1026,Drinking rose tea can detoxify your body,2018/4/13,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=1a59733139f14c955896c197261892fd
1027,Toxic colorful plastic chopsticks,2017/4/18,Gu Zhongyi,suspect,https://vp.fact.qq.com/article?id=4b91ca92f914248e0b24912d0e0ae1ea
1028,Pregnant women do not drink unsterilized milk,2017/11/7,Cloudless,TRUE,https://vp.fact.qq.com/article?id=6f7cc917a65a5d780cdc58855d69ba09
1029,Eating undercooked soy sprouts can poison,2018/4/10,Ruan Guangfeng,suspect,https://vp.fact.qq.com/article?id=ccf1af86091450a28c04e26c47a746ac
1030,Fast food lunch boxes filled with hot food can be toxic,2018/4/8,Liu Pingping,suspect,https://vp.fact.qq.com/article?id=674cfde88d0c12094eed1d261086c597
1031,Pork internal organs have toxins and are harmful to health,2018/1/19,,FALSE,https://vp.fact.qq.com/article?id=13c52b1f850be36b90f171a2261acfe6
1032,Poisonous from plastic bags,2016/10/31,,FALSE,https://vp.fact.qq.com/article?id=cd765509b47e7007a64bab56e45d0a4e
1033,"Public Security Network Supervisor: Picture ""Fifteen Moons and Sixteen Circles"" Poisonous",2016/12/29,,FALSE,https://vp.fact.qq.com/article?id=c6ed4c5c1625d8b63c888963e5fe2b40
1034,"Mushrooms and eggplants, millet and rhubarb rice can poison if eaten together",2016/12/29,,FALSE,https://vp.fact.qq.com/article?id=77eaca2cd42f507efa0f2b28ba2157e5
1035,Family of six killed by wild mushroom poisoning,2017/8/30,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=8ddb64f5a815c74b9f56e97f0e159cb9
1036,Undercooked soy milk poisons people,2018/3/31,Zhang Yu,FALSE,https://vp.fact.qq.com/article?id=bae19561b91150b6f780e0f0c4af8ee6
1037,Sanitize your nipples before breastfeeding,2018/3/28,Hu Yuandong,FALSE,https://vp.fact.qq.com/article?id=5842594e06f11a12cc38b5cea5fa64e0
1038,The leek is rooted with pesticides and is poisonous leek,2018/3/25,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=328637785aa9478d0ae69d6e26fd3361
1039,"Crystal mud contains ""poisonous borax"", children cannot play",2018/3/22,,suspect,https://vp.fact.qq.com/article?id=8386445d1bec3a5e331c2902773aa475
1040,"Scraping skin purple is ""detoxification""",2018/3/1,Cloudless,FALSE,https://vp.fact.qq.com/article?id=c556fbc16833b8b0214a8addfd171e8d
1041,Drinking sugar water can cure gas poisoning,2018/2/24,No wonder,FALSE,https://vp.fact.qq.com/article?id=9922512c677a8c4cb2733e173da6e05e
1042,Poison sprayed by farmers on sugarcane,2018/3/15,Hu Yuandong,suspect,https://vp.fact.qq.com/article?id=62e8b3ee8a0c0d74f6f5185fd02bc8bd
1043,Baby must use bottle sterilizer,2018/2/4,Yang Shuo,suspect,https://vp.fact.qq.com/article?id=869aaae687bbadfce61bf38bfa55ddb6
1044,Juvenile eats 15 packs of hot sticks and gets poisoned in ICU ward,2018/2/2,,suspect,https://vp.fact.qq.com/article?id=83b79cdce210a00fe262562c972da868
1045,Pulmonary embolism after bitten by poisonous snake,2018/2/2,Zeng Hanhua,suspect,https://vp.fact.qq.com/article?id=8040df977fd31d1af2ccc0f8bcc0d55e
1046,Long-term consumption of cadmium rice may cause cadmium poisoning,2017/11/2,Cloudless,TRUE,https://vp.fact.qq.com/article?id=6baf1132979dcdb7de86be996771ef42
1047,"The hoar frost on the grapes is a pesticide, which will poison you if you eat it",2018/1/24,Cloudless,FALSE,https://vp.fact.qq.com/article?id=72dc9f5081d084924d6a90e997809997
1048,Mengniu milk aflatoxin exceeds standard,2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=5a58b3d09b7a274e7eb88e00ffb38775
1049,"Pointed tomatoes are caused by excessive use of hormones, and will be poisoned by long-term consumption",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=bfd6ae370ed9b22a1396fa6d79bda119
1050,"Food preservatives are ""poisons""",2015/12/21,Dan Qing,FALSE,https://vp.fact.qq.com/article?id=10162a52d73864b493aacfa108149e42
1051,Child poisoned after drinking soy milk,2015/12/9,Qian Cheng,FALSE,https://vp.fact.qq.com/article?id=ea4d3ba627b22962ea0cf2636b7a6013
1052,Children's plastic runway causes student poisoning,2016/6/24,lotusbo,suspect,https://vp.fact.qq.com/article?id=151abb636c68ad9f57e6bc8c319aeeed
1053,MSG is toxic when heated and can be harmful to the human body,2019/9/30,sue,FALSE,https://vp.fact.qq.com/article?id=0b16245918850b3bdb5cfa431718ee66
1054,Shampoo containing silicone oil is highly toxic,2014/11/7,Cloudless,FALSE,https://vp.fact.qq.com/article?id=ac3afa6d8514102d92972bafadaf0c57
1055,Junk and toxins in blood vessels,2016/8/25,Yu Yue,FALSE,https://vp.fact.qq.com/article?id=23e9c1a0098b1f57be2becd6fdbca016
1056,"Haze, smoking, and poisoning can be solved by washing the lungs",2017/3/17,Yaxian,FALSE,https://vp.fact.qq.com/article?id=55662cc9fa4cc7411d6527f278ff3ba0
1057,Botox in milk drink,2017/5/27,Zhang Wei,FALSE,https://vp.fact.qq.com/article?id=850e54c142ffd25d3fccb3074a7157c9
1058,Rice will be toxins if reheated,2017/9/28,Kim Babe,FALSE,https://vp.fact.qq.com/article?id=f7ad8256ed27d110c5c5f5ea4029f86f
1059,Pig blood has toxins and cannot be eaten,2018/11/25,Sodium chloride,suspect,https://vp.fact.qq.com/article?id=5738357913f8d7a0a3e814ad66ccf46f
1060,"Net red drink ""Kawachao drink"" turned out to be ""drugs""",2017/9/12,Liu Pingping,TRUE,https://vp.fact.qq.com/article?id=49df9b48b152dc7da4f47bc340055a3b
1061,Get a cup of salt water in the morning,2016/4/23,Doctor Lilac,FALSE,https://vp.fact.qq.com/article?id=a91c7fa32e40b463679eea1895038d15
1062,Toxic substances can be emitted from heated plastic tableware,2016/6/3,Zu Beichen,suspect,https://vp.fact.qq.com/article?id=21ca5ac73a273cefda056985774677d8
1063,Bottled water in the car in summer can become poisonous,2016/6/24,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=cccf517fa210b78a773917370ae702e4
1064,WeChat opens a picture of the moon of 15 yuan and 16 yuan will be poisoned,2016/9/6,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=e689796ebaf8eae28445b3fb762d9e88
1065,Durian with milk poisoned cobra,2019/4/5,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=ccec820f6cf9ef6080adafc671fd3390
1066,Water spinach is the most poisonous green leafy vegetable,2017/1/11,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=242d93057bdc34245cf50b08ff1d6809
1067,Spring tea poisoned with excessive pesticides,2017/3/7,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=1308ae74467ffbfb34785ba43864a1dc
1068,Red potion mixed with iodine can be very toxic,2017/3/30,Song Hui,TRUE,https://vp.fact.qq.com/article?id=35f3444c219ec1a5a014bca9e8ee659b
1069,Homemade wine can be poisonous,2017/4/12,,suspect,https://vp.fact.qq.com/article?id=a303e1c4959513dc86c5ca51564509d9
1070,Table salt may contain highly toxic additives,2017/4/12,Song Hui,FALSE,https://vp.fact.qq.com/article?id=3066ba0fb2bff2436d2bade1b120965d
1071,Arsenal suffers from collective food poisoning in Shanghai,2017/7/20,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=c90682223b8fd92063fb5306e9a0a7dd
1072,"Wild fungus poisoning a family of six in Pingba, Wenshan, Yunnan",2017/7/26,Song Hui,FALSE,https://vp.fact.qq.com/article?id=976b76bed38b7e24d6dc6214494c7306
1073,Farmer woman rages snake,2017/8/15,,FALSE,https://vp.fact.qq.com/article?id=dfef413708314e1f25fae52b5f705695
1074,"Watermelon with ""swelling agent"" eats toxic",2017/7/25,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=d3b08975a3e7317b929de7d6ce222e16
1075,Eggs become toxic after washing,2017/8/26,Cloudless,suspect,https://vp.fact.qq.com/article?id=9b093736f0bac0410d7b2c69dc19e0a4
1076,"Angry, anxious, and nervous can cause breast milk to be toxic",2017/8/2,Ding Yang,FALSE,https://vp.fact.qq.com/article?id=b69abebc34332e119b41e7db0f8fb955
1077,U.S. 1.5 billion lottery winners die of lewd drug use,2016/1/19,Zhang Puyao,FALSE,https://vp.fact.qq.com/article?id=3682022cadc41746822c1466a67e7b33
1078,"The tape that binds vegetables is toxic, and its formaldehyde is 10 times higher than the standard.",2017/3/14,Liu Ziqi,FALSE,https://vp.fact.qq.com/article?id=e71ad0a27361a0d705f392c4c25fe4ea
1079,1 roasted chicken leg toxicity is equal to 50 cigarettes,2017/4/25,Zhu Guangsi,FALSE,https://vp.fact.qq.com/article?id=a508a2c94df61b7f7a6004f9c36a0bb4
1080,Boiled eggs rolled on the body can detoxify the poison,2017/5/13,Cloudless,FALSE,https://vp.fact.qq.com/article?id=cac9c341b1308011fd3eb4729bdca08d
1081,Lychee treated with fungicides and preservatives is poisonous,2017/6/22,Li Chang,FALSE,https://vp.fact.qq.com/article?id=6731f05f8e721fb22482793304b5794b
1082,Boiled underwear can be sterilized,2017/6/22,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=56d91825ede8d7a4edb5f924583f02f4
1083,Toxic after melting ice cream,2017/7/24,True team,FALSE,https://vp.fact.qq.com/article?id=ffbdd4cc0fe20fcfe19ceea36d41664a
1084,Color can identify mushroom toxicity,2014/7/28,Yu Jianmin,FALSE,https://vp.fact.qq.com/article?id=7561bc596f4bc8c08af89aaadf2f9bda
1085,"The light stick is easy to break, and its leakage is easy to poison",2014/2/25,Zhong Kai,TRUE,https://vp.fact.qq.com/article?id=38bfb0c22f3ad01cdd3e8faae7e1155a
1086,Sodium cyanide volatilization will turn into highly toxic rain,2015/8/15,Zhang Puyao,FALSE,https://vp.fact.qq.com/article?id=8eddac90ee3e2804e6841b7f3b9642c3
1087,Carcinogenic toxicity of ham and bacon is comparable to arsenic,2015/10/28,Cloudless,FALSE,https://vp.fact.qq.com/article?id=9b35e7c0aada25d5e04c95ae6f9e4d91
1088,Eating MSG Chicken Essence can cause weight gain and poisoning,2018/7/20,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=a21810268fb553ac47a932c27e4218bf
1089,The liver takes 32 days to detoxify a bowl of instant noodles,2016/4/22,Ding Yang,FALSE,https://vp.fact.qq.com/article?id=e5e830d07f623849d50977e5e69191e9
1090,Botanical cream is as toxic as pesticides,2016/10/20,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=cac3b531febfbb23c9a8351a0480243a
1091,Nitrite can cause poisoning or carcinogenesis,2016/7/25,Lan Ziya,suspect,https://vp.fact.qq.com/article?id=33dfe7fcdbf5f08585ae8b5968a416e0
1092,Adding vitamin AD to your baby for a long time will be poisoning,1970/1/1,,FALSE,https://vp.fact.qq.com/article?id=1142fff93ef91a73050cbbba943ce827
1093,Drinking pure milk can relieve heavy metal poisoning,2015/10/10,Jun,TRUE,https://vp.fact.qq.com/article?id=c5c0c45b023e3f8756e98ffa82ac09f6
1094,Stinky tofu is moldy food containing toxins,2017/1/3,Zhou Yi,FALSE,https://vp.fact.qq.com/article?id=79b753070fe025ab5351fbbd530b187f
1095,Chinese cooking method poisoned with arsenic,2017/3/15,,FALSE,https://vp.fact.qq.com/article?id=a060027b2e9b8586625d940c1eb931fb
1096,Botulinum injection can wrinkle,2015/1/14,Zhang Minjie,suspect,https://vp.fact.qq.com/article?id=057a644c52f545fa77440feaef3eb543
1097,Tap the inside of the elbow to remove body toxins,2016/9/26,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=e002fc0c90cab8f5f6a22ec7b7e03a7c
1098,"The first tea is equivalent to drinking ""poison""",2016/10/20,,FALSE,https://vp.fact.qq.com/article?id=dfdeae41d1695e99e1b9ea6340884851
1099,Drink realgar wine to detoxify wounds,1970/1/1,,FALSE,https://vp.fact.qq.com/article?id=95ec0503c273286842c7cdda940228f0
1100,Eating more carrots will cause vitamin A poisoning,2017/11/8,,FALSE,https://vp.fact.qq.com/article?id=6aebeb49e02da759f4fdc853938a418f
1101,Biting pencils often leads to lead poisoning,2016/11/17,Wendy,FALSE,https://vp.fact.qq.com/article?id=de9bc960f3e7a8a18bd9cec387e30d0e
1102,Eating overnight fungus and white fungus can cause poisoning,2012/2/17,,FALSE,https://vp.fact.qq.com/article?id=2f5880e2f8a3a7da9d78248d4593c1c9
1103,"Banana soaked in ""unknown liquid"", toxic when eaten",2017/5/15,Zhao Lichao,FALSE,https://vp.fact.qq.com/article?id=0b4727e9523095fd868ca2f549ce04a3
1104,"Wild vegetables on the road cannot be eaten indiscriminately, and may be poisonous",2016/4/13,,TRUE,https://vp.fact.qq.com/article?id=b06e42122570e13acdfdcae663309316
1105,"""Poisoning"" of raw tomatoes in the U.S.",2008/7/9,,TRUE,https://vp.fact.qq.com/article?id=3c2d453da07fc9494ec4c2df260dc002
1106,Melt ice cream and freeze it into poisonous ice cream,2016/9/1,,FALSE,https://vp.fact.qq.com/article?id=d51093419d2f452a83ffdb4d55d5d6d1
1107,"Potatoes should be placed in the refrigerator, otherwise they are prone to toxins",2016/8/16,Xu Xiaohua,TRUE,https://vp.fact.qq.com/article?id=9f68391b4981f467a87f895407ac365c
1108,"Drink more water for colds, because it can speed up detoxification",2018/7/31,,FALSE,https://vp.fact.qq.com/article?id=992d3955c4e3ecabf6b1f2baeaec15c9
1109,Mushroom millet and rhubarb rice produce toxins with the same food,2016/3/18,Wang Changfu,FALSE,https://vp.fact.qq.com/article?id=723bda13b946b285b8a9717dc559246a
