,Unnamed: 0,title,date,author,result,id
1008,1340,"Once suffering from lung cancer, dermatomyositis will develop on the face, appearing 6 months in advance",2019/11/28,Pan Zhanhe,FALSE,https://vp.fact.qq.com/article?id=3cd4576191403dc040c9117bcf9420d2
29,29,52-year-old male doctor in Shanghai supporting Wuhan dies of new crown pneumonia,2020/3/7,Xinmin Evening News,FALSE,https://vp.fact.qq.com/article?id=7e273dd971359d839ed2d81a9037210a
30,30,Ministry of Education confirms extension of college entrance examination this year until June 26,2020/3/6,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=244d0457c08a5605678d9be39639d743
31,31,86 people in Italy sequestered in brothel for 14 days for new crown pneumonia,2020/3/6,More authentic international issuer,FALSE,https://vp.fact.qq.com/article?id=0cb05ef269e315f93565bbf34d227a3f
23,23,Zeng Haiji of the Third Hospital of Beijing Medical University: None of the 320 patients with new crown pneumonia died from Chinese medicine treatment,2020/3/8,Peking University Third Hospital,FALSE,https://vp.fact.qq.com/article?id=031798d8dea924fb75ce5aa820865c83
1007,1339,"E-cigarettes cause ""popcorn lungs"" (occlusive bronchiolitis)",2018/9/20,Yao Wenyan,FALSE,https://vp.fact.qq.com/article?id=456bf9f9f7b01b67411e3b0ce9d08406
34,34,Zhong Nanshan conquered Europe in the near future to guide other countries in fighting the epidemic,2020/3/5,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=0df08f08067367a7c86c17a369f943e4
35,35,Granite prevents new crown pneumonia infection,2020/3/5,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=b4f351fe60349663cd007eec87c87762
36,36,Italian patient zero is infected after going to Hawaii for vacation,2020/3/5,More authentic,FALSE,https://vp.fact.qq.com/article?id=95fa3791f47b858f42e6944a40eb3504
37,37,Japanese manufacturer launches integrated protective helmet,2020/3/4,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=591ab6480a150d77fcee10341dc7796f
1005,1264,Child coughing without medicine can cause pneumonia,2019/11/16,Xie Wangshi,FALSE,https://vp.fact.qq.com/article?id=93d3d4f72fc287d9a4982cb98b6a71b8
39,39,Antihypertensive drugs can aggravate the condition of hypertensive patients who have been infected with neocoronavirus,2020/3/4,"Chief Physician, Department of Nephrology, Tianjin Teda Hospital",FALSE,https://vp.fact.qq.com/article?id=818ae5593119268e0e387a2468a89c9b
1004,1233,Cough can cause pneumonia,2017/3/25,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0fdfec68339bbe4aea2bf0655bec43ab
42,42,"Chinese woman receives green card after donating 200,000 masks to the U.S.",2020/3/3,Yi Xiaojing,FALSE,https://vp.fact.qq.com/article?id=fed618beeb9c28dca873e0255530b3e1
33,33,"Tencent classroom texts students who violate discipline, demands fine",2020/3/5,The official account of Tencent Technology under Tencent News,FALSE,https://vp.fact.qq.com/article?id=32d412060441401225852fc8b32ef382
22,22,Sinus washing daily with soap can reduce the risk of contracting pneumonia,2020/3/8,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=ecbe8f4ec01424ae23abd228af20ea57
21,21,"Shanghai Ganghui Hanglong Plaza was sealed, a case was confirmed, Italian!",2020/3/8,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=870fa9958f168af17d5fc1cd85aaac73
20,20,Shanghai Hongkou Football Stadium becomes a centralized isolation point,2020/3/9,Comprehensive newspapers for the general public directly led by the Shanghai Municipal Committee of the CPC,FALSE,https://vp.fact.qq.com/article?id=422add152d4487cd5863a4eb0ae9cd5d
1022,1375,"""Anti-PM2.5 mask"" can prevent smog",2016/12/27,Southern Metropolis Daily,FALSE,https://vp.fact.qq.com/article?id=8215310711ff9a75606d4e0447af39aa
2,2,"Wearing a mask can blow out the flame of a candle lighter, indicating that the mask is unqualified",2020/3/12,"Associate Professor, Engineering Center of Technical Textiles, Donghua University",FALSE,https://vp.fact.qq.com/article?id=67784e960078dee372e4237aef8b6a02
3,3,"A qualified mask will attract a large amount of paper scraps, otherwise it is an unqualified mask",2020/3/11,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=c6d68f67dae93c6f0f57b0dd086d91bf
4,4,New coronavirus is the same as hepatitis B virus,2020/3/11,"PhD in Pathogenic Biology, Popular Science Author",FALSE,https://vp.fact.qq.com/article?id=a480afa5ed7fd86cb729c8649f8918f4
5,5,"New crown pneumonia cannot be contacted for 1-2 years after cure, normal people will be infected by contact",2020/3/11,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=2bbb0f484661c1fcb53fdbb33aa8884f
6,6,The test kit donated by China to Japan was forcibly intercepted by the United States and has been used up,2020/3/11,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=2faeea3b2f972f7faf5f7d78dd1473ee
7,7,"Lippi: China is strong when it comes to doing one thing, except for football",2020/3/11,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=0e1559338158cef4b4b01ffccd5b6836
1019,1351,Eating fungus can clear the lungs,2016/7/16,Zeng Hanhua,FALSE,https://vp.fact.qq.com/article?id=998f1a4632fb2f0d46814dbf9c36f0d1
9,9,Antiviral acyclovir can effectively prevent new coronary pneumonia,2020/3/10,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=9f03ec5832826e5cfed332d3c74b3986
10,10,Kindergartens in elementary and secondary schools in Henan Province will start on March 14,2020/3/10,Official Account of Henan Provincial Department of Education,FALSE,https://vp.fact.qq.com/article?id=79a8b3b757780a5d1ffe79b66bd2616b
11,11,Starting from March 16,2020/3/10,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=6a47c670b6ab24928c299e8db1761cd5
12,12,Wuhan Tianhe Airport resumes date,2020/3/10,Hosted by Hubei Daily Media Group,FALSE,https://vp.fact.qq.com/article?id=b11b3f4dbd4e62b9f8567d23ccf70f3b
1017,1349,Pear can relieve cough and moisten lungs,2018/5/7,Section of ginger,FALSE,https://vp.fact.qq.com/article?id=ac9e3aa3bb55bd1f50a2529fee38a1d4
14,14,Wu Haoyun died during the quarantine of Xinjia Hotel in Quanzhou and did not escape hunting,2020/3/10,Communist Youth League Central Organ,FALSE,https://vp.fact.qq.com/article?id=95f1658b260220b2bb71e309e91d5860
1016,1348,Lung cancer equals death,2016/8/28,Liu Pingping,FALSE,https://vp.fact.qq.com/article?id=a19b394a22f88fd2312a4d5ad803dfdc
16,16,China bans export of medical masks,2020/3/10,International Newspapers hosted by People's Daily,FALSE,https://vp.fact.qq.com/article?id=dee14722395727cfcbbf9e1f06282707
17,17,Chinese Embassy in South Korea suspends processing of Chinese passports in March,2020/3/10,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=0ea42cf742ac9b68de153d6db1d768a1
1014,1346,Emphysema is contagious,2018/12/19,Zhu Xiaoqian,FALSE,https://vp.fact.qq.com/article?id=30891b480c05abd6cdc2de1a146b51b1
19,19,"City government: residents' travel was normalized on March 16th, and buses were normal on the 17th",2020/3/9,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=1cd69b09eeaab60f94b958ad8ad892c0
43,43,"During the epidemic, you can increase your resistance through intense exercise",2020/3/3,Xu Jianfang,FALSE,https://vp.fact.qq.com/article?id=7f23f924340d5af95ff73587f749765f
44,44,16 South Korean nurses resign collectively due to new crown pneumonia epidemic,2020/3/3,Central-level news unit co-sponsored by People's Daily and Global Times,FALSE,https://vp.fact.qq.com/article?id=d2f5d0b141a7510f6b270a4a2b088c8f
1000,1229,"Bean sprouts are rootless because of the use of ""herbicide"", which is very toxic and can cause cancer",2017/4/14,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0136bde24e704bddcd3b2ac14161c4ce
46,46,Ronaldo may be infected with new crown virus and sent to hospital,2020/3/2,Reporter of Tencent Sports in Madrid,FALSE,https://vp.fact.qq.com/article?id=6618b998c5e2e7e922a9d7c45fa5ec84
71,71,Drinking tea can effectively prevent new coronavirus pneumonia,2020/2/27,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=d434697e0454d6be0e3a0ea5118b035c
995,1224,Waterweed absorbs pesticides and heavy metals the most and is the most poisonous vegetable,2018/1/24,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=49bcc569039f253a3263082a4cf5d0b0
73,73,Oranges cannot be peeled and eaten during the epidemic,2020/2/27,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=69e83a828253065074420421965740f5
74,74,Henan Fangzhongshan Hu spicy soup restaurant ordered to close,2020/2/27,Zhengzhou Daily official account,FALSE,https://vp.fact.qq.com/article?id=49e07bc8a8e8066a5999269c10e21eea
75,75,Hubei Tianmen dumps donated radishes from other provinces into garbage stations,2020/2/26,Southern Metropolis Daily,FALSE,https://vp.fact.qq.com/article?id=62187dcac437ae20404d66e35549d1cb
76,76,"One person, one table at the Great Hall of the People welcomes WHO guests",2020/2/26,Jiefang Daily • Shangguan News operates a rumor news and rumor service network platform,FALSE,https://vp.fact.qq.com/article?id=83c02bec7c93cbd6caa413e37273e069
77,77,"Koreans go to Qingdao to avoid the epidemic, causing flights to be full, no need to be quarantined when entering",2020/2/26,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=2d5f716c74e257932de9441836c2c2a7
78,78,Drinking single fir tea can prevent new coronary pneumonia,2020/2/26,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=cc491ac5acf11a2f07534e7b4b09496a
79,79,Onion can adsorb new crown virus,2020/2/26,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=ddc0b8cf2970531821cf695efe204c9e
80,80,"Villagers in Hunan, Gansu, Shaanxi are strolling in the park and are required to carry the epidemic prevention manual",2020/2/26,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=b42f0a8cdf20a76b004805a736b781da
994,1223,"Domestic vaccine technology is 30 years behind, vaccines have toxic side effects",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=b10f7c64f9a6ee4f38673365b034a497
993,1222,"Wahaha and other drinks contain ""botox"" can cause leukemia",2018/1/24,True team,FALSE,https://vp.fact.qq.com/article?id=c145363f703c0368a1174fdb6724157e
992,1221,"Spinach, bamboo shoots, and lotus root contain the deadly toxin oxalic acid, which affects the body's calcium absorption",2018/3/25,Jun,FALSE,https://vp.fact.qq.com/article?id=ec89c6bff8cecd1b0c0f1deb75c542e9
84,84,New oral coronavirus vaccine developed,2020/2/25,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=01bf2b58c54decf0bedd1348af025888
85,85,Beijing Jishuitan Hospital to build a square cabin hospital,2020/2/25,Communist Party of Beijing Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=3a21caf58e8f4136f1daf7a88dc5e2a7
86,86,120 elderly in Xima Street nursing home in Wuhan are all infected with new coronary pneumonia,2020/2/25,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=e07faf57ae6b7eb3d9124ce3a144ee83
87,87,Slovak Prime Minister Peter Pellegrini infected with new crown pneumonia,2020/2/25,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=5ae72393f9296771caa58343b20b342d
990,1219,Wash the surface of moldy food and heat it to remove toxins,2015/11/12,Cloudless,FALSE,https://vp.fact.qq.com/article?id=a1b5473d17322745b50747898f370dfa
90,90,Notice issued by the State General Administration of Sports on banning matches before April 30,2020/2/24,Tencent Sports in-depth original column,FALSE,https://vp.fact.qq.com/article?id=d0efea4ec6c038485ce511de58869c34
70,70,Changsha school postponed to resume on April 20,2020/2/27,Changsha Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=cb45076a3ad82dd02b2a4c15fa7dc650
190,190,"Have a look, Song Yong, the authority of the Department of Respiratory Diseases of the Eastern Theater Command, answered",2020/2/13,More authentic inspector,FALSE,https://vp.fact.qq.com/article?id=65a49f8a15abc81a9b8bf87ebe1362c6
69,69,U.S. Centers for Disease Control confirms that the source of the new crown virus is the United States,2020/2/28,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=d2a12637868a03f24bd56048bb2013a5
66,66,"Switch to sputum suction for first aid, halving death toll in Wuhan in one day",2020/2/28,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=94b8cf922a288b17fc4dd975ac96a444
999,1228,Re-frozen ice cream contains soluble toxin protein and cannot be eaten,2017/7/29,Yu Yan,FALSE,https://vp.fact.qq.com/article?id=f2bf32178b5af19a0f35139efd24cb1f
998,1227,State Food and Drug Administration urgently notified 13 kinds of toxic capsules,2016/8/19,Zu Beichen,FALSE,https://vp.fact.qq.com/article?id=6bf8a4d563df048ac5b92cd73fa232a3
997,1226,"Do not kill the winged worms, the venom on the worms will be deadly",2019/8/9,Zheng Ziyu,FALSE,https://vp.fact.qq.com/article?id=6af4f58a6d800561d973a6cbbda03565
50,50,Juventus club in Italy infected with new crown virus,2020/3/2,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=9e2f0228d0076a3b74c62a703bb8fb32
51,51,A testament to the new crown of pneumonia from the female doctor of Wuhan University,2020/3/2,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=cfae6a9122075344ab222f33cd5cea2e
52,52,"Melt-blown cloth burns smokeless and coke, so you can distinguish between true and false masks",2020/3/1,Huang Chen,FALSE,https://vp.fact.qq.com/article?id=d98f5376b42c1680cd80494924d60b74
53,53,A large number of overseas Chinese charter flights returned to Anhui for refuge,2020/3/1,"Guangming Daily official website, central key news website",FALSE,https://vp.fact.qq.com/article?id=ce08c71904bf7a81aad8b287bbeca198
54,54,"Henan province officially announces list of epidemic levels in cities, counties and districts",2020/3/1,Comprehensive Urban Life Daily hosted by Henan Daily Group,FALSE,https://vp.fact.qq.com/article?id=720d65aea37eaaa9185b5da771b68009
55,55,Hunan Yiyang Yiwu University student infected grandpa and contacted 790 people,2020/3/1,Changsha Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=3b81e60796e0d34587a808404c2affb7
56,56,"Wumart employees have group fever, involving 7 stores in Beijing",2020/3/1,Communist Youth League Beijing Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=ad4e32344375efbf9730a547398854cc
57,57,"Taiwan experts: According to a paper, the source of the new crown virus is the United States",2020/2/29,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=6a3d82d9f069f900e427ac039eaf1f72
58,58,It can be determined that the US virus is 5 strains and 2 strains in China. Iran and the United States are the same,2020/2/29,"PhD in Pathogenic Biology, Popular Science Author",FALSE,https://vp.fact.qq.com/article?id=e408d4223ea43a944aedc607eba766bf
59,59,"New Coronavirus Home Edition kit is launched, which can be tested by taking blood at your fingertips",2020/2/29,Communist Party of Beijing Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=13a34f532be8a1a2a27e1c1f976b7daf
60,60,"Iranian vice president confirmed new pneumonia, government officials visit without masks",2020/2/29,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=8b6eb1d786d8f4bac1f0178aa53330be
61,61,U.S. e-cigarette pneumonia is caused by a new coronavirus,2020/2/29,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=a1de7b42dd760550c6224990e767db9a
62,62,"Koreans arrived in Chengdu by air, and only released their body temperature without isolation",2020/2/29,Sichuan Internet Reporting Center,FALSE,https://vp.fact.qq.com/article?id=9581610f27ccebdf5ad60cdb618d4be0
63,63,"Due to severe epidemic situation, Harbin was closed",2020/2/29,"Hosted by China Central Radio and Television Station, it is a central news website featuring video.",FALSE,https://vp.fact.qq.com/article?id=2655bb38b49e2e59423af788240d4114
64,64,"Video: 30,000 sheep donated by Mongolia to China are entering Erlianhot",2020/2/28,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=4b0a4ecdd21a6d8471f536823b4e95be
65,65,Chicken shit can prevent new coronavirus,2020/2/28,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=0aa8aa3dbfe13009b2ed2fe79e4f56a2
68,68,Jackie Chan is isolated with new coronavirus pneumonia,2020/2/28,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=fffc3f3d9b364eea5bee25dada26f941
191,191,Eating wild vegetables can infect new coronavirus,2020/2/13,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=a2141851348ee5f3772c761e25bb57d7
952,1170,"2-year-old child ""fruit core poisoning"" after drinking half a bowl of apple juice",2018/1/24,,FALSE,https://vp.fact.qq.com/article?id=e86c8029113bd08955fe365235043cf8
193,193,"Lung self-test: Hold your breath for more than 50 seconds, strong lung function",2020/2/13,"Attending physician, Department of Respiratory Medicine, Meizhou People's Hospital, Guangdong Province",FALSE,https://vp.fact.qq.com/article?id=ead7561cff3c67bbad49cdde7a6616f7
294,294,"Cigarettes were thrown upstairs, and alcohol was being disinfected downstairs, causing a fire",2020/2/4,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=bc77ff424d43d8d01fc99daaafba1901
929,1147,Instant noodles cooked with seasoning bags can make MSG in them toxic,2018/9/23,Yan Xinyu,FALSE,https://vp.fact.qq.com/article?id=d900856465629a57765af4c680e3f7e0
926,1144,"White food (tremella, lily, lotus root, pear) can emit ""smoke poison""",2018/12/19,Ma Qinghua,FALSE,https://vp.fact.qq.com/article?id=6bfc11d38b239672957f0693b1d072f1
300,300,Pet families are not infected with the new coronavirus,2020/2/4,Zhuozheng Medical Physician,FALSE,https://vp.fact.qq.com/article?id=351c889e5cb84488ae463e58f26f8351
301,301,"High temperature can kill the virus, so that the patient can recover from fever above 39.6 degrees",2020/2/4,Zhuozheng Medical Physician,FALSE,https://vp.fact.qq.com/article?id=15e15199f6af07c3d48694d15cf48ace
302,302,Bats are most afraid of high temperature. Please boil the boiled water and detoxify it.,2020/2/4,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=d65c00e4ccbde89720ed87fd9a9ee41b
303,303,A man in Tianjin sprays alcohol after disinfection,2020/2/4,Official Weibo of Tianjin Public Security Bureau,FALSE,https://vp.fact.qq.com/article?id=56646a0567134821291f7922070ed2cb
304,304,Regularly washing your nose with normal saline can prevent new coronavirus,2020/2/4,Guidance and coordination body on health issues within the United Nations system,FALSE,https://vp.fact.qq.com/article?id=4a412cc8d7d779ad09c5d24d29a4e596
293,293,Evidence suggests mosquito flies can transmit new coronavirus,2020/2/4,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=c5ffa22df8e1f01bd9e8a0f778168310
305,305,"From February 3, 3 million masks will be put on daily at 1,000 pharmacies in Beijing",2020/2/3,Official Account of the Beijing Municipal Public Security Bureau Cyber ​​Security Defense Corps,FALSE,https://vp.fact.qq.com/article?id=4d625e2d270d7e5b95cd1b1e1d9018ab
307,307,Academician Li Lanjuan says dating can prevent new coronavirus pneumonia,2020/2/3,Hangzhou West Lake Voice Radio Station,FALSE,https://vp.fact.qq.com/article?id=9a1e91ec6c6e0a0eb9e7df2b644a4c7f
922,1140,Niuhuangjiedu tablets can cure sore throat and cold,2019/3/12,Cloudless,FALSE,https://vp.fact.qq.com/article?id=7eb266ace72b9fb8f4d34bca4d19537c
309,309,Old Shengchang Baozipu boss confirmed new type of coronavirus was sent to hospital,2020/2/3,Jiefang Daily • Shangguan News operates a rumor news and rumor service network platform,FALSE,https://vp.fact.qq.com/article?id=c6d575454b5e692fbba42f3bcdf5004e
310,310,"From February 4th, Fuzhou will implement an appointment to buy masks",2020/2/3,Media platform of the Fuzhou Committee of the Communist Youth League of China,FALSE,https://vp.fact.qq.com/article?id=48679c7a3ff71d0ae8ec0eae3afa23c4
921,1139,"Lan Zhi Oral Liquid can clear heat and detoxify, relieve pharyngeal swelling, and treat acute pharyngitis",2019/4/2,Xie Wangshi,FALSE,https://vp.fact.qq.com/article?id=7a94a17d7304f956ce0489a30d5c0149
920,1138,"Insulin is toxic, drinking sugar can cure diabetes",2019/4/3,Cloudless,FALSE,https://vp.fact.qq.com/article?id=0999534b46d4650c50745a94720ff5b4
313,313,Spraying environmentally friendly enzymes can kill viruses and inhibit bacteria,2020/2/3,Cloudless,FALSE,https://vp.fact.qq.com/article?id=2bb74ae00b59fa27b38ee556d4bd8c26
315,315,The gene fragments inserted by the new coronavirus are carefully selected and are artificial viruses,2020/2/3,"Postdoctoral Fellow, National Institutes of Health, PhD in Immunology",FALSE,https://vp.fact.qq.com/article?id=73a6c539f8a90a089d71629345ae2d6f
306,306,Chengdu citizens can make an appointment to receive masks on Tianfu Citizen Cloud App on February 4th,2020/2/3,The first app of Sichuan political and economic circle created by Sichuan Radio and TV News Center,FALSE,https://vp.fact.qq.com/article?id=5fb8c997e200c30a3b4c04f97e7e3118
292,292,Academician Zhong Nanshan personally greeted the CEO of Gilead at the airport,2020/2/4,Communist Party of Beijing Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=59e32d372be4ed73ff3da7b4b60bc046
930,1148,Livestock is sold in China: potassium ferrocyanide in domestic table salt is poisonous,2019/10/18,Cloudless,FALSE,https://vp.fact.qq.com/article?id=138b19f9f08279b5abc5700db375063c
290,290,All supermarkets and pharmacies in Wuhan closed after three days,2020/2/4,Wuhan Municipal People's Government Working Department,FALSE,https://vp.fact.qq.com/article?id=41f145173dc164749b715747fa779cd4
271,271,A footstepped woman in Tianxin District of Changsha was diagnosed with the virus and contacted 9 people,2020/2/6,Tianxin release,FALSE,https://vp.fact.qq.com/article?id=bed18742c26b4428ef886d1fa79f68ac
272,272,"Sanitary napkins used as masks, or sticking sanitary napkins outside the masks can prevent virus",2020/2/6,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=482e5875db10a9dc83a9e75f212a25fe
273,273,Wuhan Vulcan Mountain Hospital was designed by the Japanese,2020/2/6,Global Times original review article,FALSE,https://vp.fact.qq.com/article?id=e92618eaa85c4951d4b7e61e3a3ef682
274,274,Eating betel nut can prevent new coronavirus infection,2020/2/6,Cloudless,FALSE,https://vp.fact.qq.com/article?id=3ea08ec58d1294b4f49d676925a055b4
275,275,Drinking plenty of water can prevent new coronavirus infections,2020/2/6,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=d5c6b675231c469e656a379eb3b7105e
931,1149,Adding pigment to milk tea and sunset yellow can cause chronic poisoning,2018/8/26,Ruan Guangfeng,FALSE,https://vp.fact.qq.com/article?id=25141add6955b6ecd5ac96bbd369b5e5
277,277,"Sow said, eating boiled eggs can prevent the epidemic",2020/2/6,Key news website hosted by Guiyang Daily Media Group,FALSE,https://vp.fact.qq.com/article?id=b3026e7cfe4b8f47ce76687414a00187
278,278,Ningbo will close the city from February 6,2020/2/6,Guangming,FALSE,https://vp.fact.qq.com/article?id=9675b6bdfd76fc60bc416e606f78b365
192,192,Put the clothes in the packing box and seal them before entering the door. The bacteria will die after 4 hours.,2020/2/13,Dong Bei,FALSE,https://vp.fact.qq.com/article?id=133f77e45d818e63db615a349d63d623
280,280,"Brown sugar, ginger, shallot white and garlic boiled in water, will not be infected with new crown virus",2020/2/5,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=4216858ab0ff60218452bd9430e51d86
281,281,Anti-overflow pads can filter viruses when attached to non-medical disposable masks,2020/2/5,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=ff20cea8f85f7aadaea1b1eabdac7c4e
282,282,Vaccination against pneumonia prevents new coronavirus infection,2020/2/5,Guidance and coordination body on health issues within the United Nations system,FALSE,https://vp.fact.qq.com/article?id=b4983676dce077f2ad05cec14f5ce986
283,283,U.S. chooses cargo plane to evacuate overseas Chinese to send anti-epidemic supplies to China,2020/2/5,International Rumor Verification Agency,FALSE,https://vp.fact.qq.com/article?id=7835c7a3b0e74d22235ad3734c4bce33
284,284,American doctors pray collectively before helping China,2020/2/5,International Rumor Verification Agency,FALSE,https://vp.fact.qq.com/article?id=9e7d1b13fa9032d57c7270036c01cbee
285,285,"Fresh air system spreads virus, causing infection with new coronavirus pneumonia",2020/2/5,Zhuozheng Medical Dermatologist,FALSE,https://vp.fact.qq.com/article?id=3f7766a2e99254d43e96f43479d7892b
286,286,Moderate drinking can fight new coronavirus,2020/2/5,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=cb9d7a0c4a284758b2122698bf7836c1
287,287,Someone in a sedan from Hubei Xiantao escaped after being detected the high temperature,2020/2/5,Comprehensive Civic Life Newspaper published by Quanzhou Evening News Agency,FALSE,https://vp.fact.qq.com/article?id=14c3f8f60176dd488393ad113baf521e
288,288,"Masks do not seep through water, indicating resistance to new coronavirus pneumonia",2020/2/4,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=f0b756d05e5c67f88cc062c127461abc
289,289,"Peripheral forces began to gather No. 10 outbreak, the PLA took over Wuhan",2020/2/4,Journal of the CPC Hubei Provincial Committee,FALSE,https://vp.fact.qq.com/article?id=7b962367fdc55a96e6e94d0d2822ae82
316,316,Trump agrees to waive Rhediveve patent for potentially effective new crown pneumonia,2020/2/3,International Rumor Verification Agency,FALSE,https://vp.fact.qq.com/article?id=64dbed161094ff5c0d7a6ba44a6b4781
270,270,"Redecive takes effect, patients improve by more than 90% in 17-40 hours",2020/2/6,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=11b58986ecf8bbbdc37f85ecc24fbdd0
317,317,State Council notifies no platforms to sell masks,2020/2/3,More authentic inspector,FALSE,https://vp.fact.qq.com/article?id=973049a64ac0c26a406f740a0a4ba1bc
918,1136,The bread is delicious but full of poison.,2019/5/17,Luo Xiang,FALSE,https://vp.fact.qq.com/article?id=2be28cec9a119604ad1297081637933c
907,1117,New clothes from the factory can be contaminated with toxic substances,2018/8/5,,FALSE,https://vp.fact.qq.com/article?id=322dc429cf3a8b24bf4b07b5a5c4a8a2
906,1116,Ordinary people are poisoned if they drink too much water.,2017/11/3,He Hairong,FALSE,https://vp.fact.qq.com/article?id=1b85a5b4c022ec261b20b6b2e4ed2ff7
905,1115,The water dripping from Guanyin is poisonous,2017/8/26,,FALSE,https://vp.fact.qq.com/article?id=dafcdd7bb414d177221a1ebaa4f20462
350,350,Nanjing tap water is disinfected with upper limit chlorine,2020/1/31,Urban newspapers sponsored by Xinhua Newspaper Media Group,FALSE,https://vp.fact.qq.com/article?id=b19fb0fa1fef748e07b4f71f11bb308c
351,351,Maternal infection with new coronavirus in Suzhou Municipal Hospital,2020/1/30,"""Reading Suzhou in a day"", the leading mainstream paper media in Suzhou",FALSE,https://vp.fact.qq.com/article?id=c1324495864e289b885d1ddab3ea98fd
903,1113,Poisonous plants cannot be grown with edible vegetables,2018/1/26,,FALSE,https://vp.fact.qq.com/article?id=ab6bc9e33d14b7a88af5ca9549b16d92
353,353,"Runny nose and sputum, not likely to be new coronavirus pneumonia",2020/1/30,Zhuozheng Medical Pediatrician,FALSE,https://vp.fact.qq.com/article?id=3220a9ad9ff1cd16a3b065a10bb55670
354,354,"Wuhan Ninth Hospital: During the epidemic, do not go for a walk and be infected",2020/1/30,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=64c173d95bb41b63732f0c1f62198f64
